review_id,product_id,customer_id,rating,review_text,review_date,review_length
5c0af5f6-d163-4c5d-ae99-c150b58e9de9,270,33e2d4b5-5557-4835-975c-8ee1d4269382,5,Back language rest collection edge water can fish hear agent blue gun eight officer four.,2025-03-18,15
76167149-95ae-4fab-8c03-f1f9d0dc2ef5,204,5e527a98-80d5-4eb9-a3f1-5c3574ca7fd6,1,Account police plan world second thus product find else various.,2025-02-09,10
3bb9344e-1806-4045-86cf-1e7fd2fd5e96,324,71ab5399-7c8c-4617-b682-afa64661d675,5,Skill hour two close lead step letter teacher successful knowledge.,2025-06-13,10
ffd85c41-0c62-4d12-b578-633fa4f8356f,106,32c31c7a-c8c1-46e7-a097-6de952be52ac,3,Letter capital a personal design admit easy international good face team organization view or.,2025-01-06,14
ef783941-5cf0-4c46-979b-f4293e6513bd,116,9185b39c-66cb-4bb7-ae00-791164f1b12d,4,Story when kid dinner edge positive effort among whole card entire author it hit expect but.,2025-05-02,16
cbf2d0f2-5134-4c84-a1bc-08deadfc15d1,453,dfe5425a-133d-4926-a5ff-b3af6b469cd5,3,Without work region exist less something protect significant relationship reflect.,2025-05-01,10
d57b6c7c-699a-487b-8916-36b093a89f35,186,ce2ebe75-f443-4fb0-8d32-33203d48961f,1,However around defense her benefit tell television oil list floor hope.,2025-04-28,11
db081123-40dc-4ceb-b09c-ea4083a92e63,116,954bbda6-5f8f-46e6-a6cb-f424916a9762,2,Law plan claim care food day set about agency.,2025-06-11,9
423a6d6e-5228-440b-8fb6-ee3ddd9cdf70,487,1ccd8cd6-ab52-4f69-b17b-31df559bf785,3,Level her trouble environment subject only toward already part.,2025-03-29,9
d078666c-649e-401b-88f3-05259530dc1d,112,c19cdd37-e700-4873-8420-cf858def38b1,2,Maintain simply color finish among office me moment check.,2025-01-09,9
d19f563a-a692-4110-ad3b-14315b6789e4,414,bf7edc8c-0681-4aaa-8d70-5ff1e49caca7,5,These how policy see policy news country direction operation former base by arrive.,2025-01-24,13
d1feeec2-cc94-4435-adbf-48d78a3fd45d,394,65453ad6-5b55-4b01-9a8f-39fa8ec9d4fe,1,Player help adult large determine whatever learn feeling eat design everyone pick ago show couple move weight participant sport reach.,2025-04-10,20
13d2fd84-ce28-4871-8174-0c76437158fe,369,c9c90f1d-b167-4c4d-b8ef-17b008c58209,4,Sometimes idea fund right represent focus chair strong others would special certain material east argue force interest discover attorney model campaign.,2025-04-09,21
46e01a34-8eb6-447d-9c9a-337170de893c,216,0e47b083-3964-479d-b44c-0e666b94b333,2,Computer woman write serve baby yet expert late rich probably management recognize few threat hotel administration thus ok medical center.,2025-04-14,20
77f145e6-8365-424f-9b4b-81c2739bfce4,278,97ea9ea2-996d-4015-ac33-5f59bd96e78d,4,Three the car career sea course strong senior while effort visit available arm something.,2025-03-11,14
1fdf84a5-2970-439e-bf20-7111a53f93ea,294,92f836c2-472e-40c2-af81-ec95bfec1f5c,2,Product miss media firm feeling pass example agent value area picture subject medical treat like table son single.,2025-02-01,18
6eb37c4d-048b-4083-8013-a0f7d7213e86,318,0f28a1e7-f054-4148-87a4-cd4862984c6a,3,Several morning people his behind discuss base contain main player speak pattern follow parent law image learn.,2025-02-06,17
8a87c73f-5ec3-428e-bd98-98c4ae93cfe3,426,54348812-9fb5-4d30-9351-4f65bf851f28,3,Conference teacher finish risk partner happy role occur news finish yes note heart number throw election prevent.,2025-06-17,17
f78baebf-f19e-4a28-9652-8ad456419766,307,9dcb263c-de1f-4eae-a75d-65a706182f37,2,Hundred choose support such author foreign similar make to number friend soon fund national subject.,2025-01-31,15
aa925e68-3def-4669-bb37-83a19832f27f,487,7bf57c2a-ffea-4f27-87e0-f1c27d5a8b13,3,Hear resource campaign guy risk feel such allow conference these place.,2025-06-16,11
72318eb1-4678-40d1-8cff-89d44ad49cc6,417,c646c01d-4d4b-4070-aae6-d421a983d7ef,3,Push case near child cultural couple between character admit southern subject leg.,2025-01-16,12
d36e85c3-f322-47ae-86e8-94526bc1fe00,113,79f80dc3-f22d-4ee7-a2b5-9fc5f58a9b7b,5,Camera mission think protect television guess wrong watch believe two case establish similar his foot.,2025-03-14,15
5816ba84-7fd8-491e-beab-d4b9767cfcdb,347,5301c59b-bd69-4230-95d7-49898b18bbd1,5,State door should song charge management if late know after one cell someone magazine also general go need.,2025-03-25,18
c1988486-0069-47c9-94ca-78a944727d12,222,ac2558bd-0ac5-4734-a39b-c95bbc6c8e85,4,Hotel thought sure significant suddenly action chair member near I impact threat glass likely tough indeed leave table.,2025-01-11,18
6759a868-491d-4a0a-b106-a96c72816880,410,9b6f61d4-4ce6-4a3a-979c-5136010e7042,2,Center stuff today without share great deal travel everybody themselves vote now.,2025-02-03,12
9a2f48e4-4cfb-4566-bdb3-41bdc515f158,419,daeaa3c1-1add-4518-91c4-1dc08df9ddae,5,Court show media while try another more black see billion figure marriage.,2025-02-19,12
b9096184-a063-4618-9c43-e569d113622f,442,e5626ba1-8857-4e8f-8523-c41cb7a34485,1,Employee line wife environment free available city peace teach evidence career word risk avoid occur dinner evidence use industry movie.,2025-03-20,20
301cea9b-b43c-4f0f-9e3c-655d85e08480,472,d69ef8e8-b5d5-4952-b4fe-4897d3179e68,4,Difference hospital fast above ability respond after recently year leader quickly with military author decide.,2025-05-15,15
acd68c1d-3330-418f-9e30-db253fec8f12,346,d4649389-ebd3-4d0a-a2f6-4edeec3d92a8,1,Central value common lose former them respond nice opportunity stock.,2025-05-31,10
00c30fe4-7964-47ce-bfc6-64f8958a8b25,135,74ad7061-6b26-4430-a15e-c2786ec12949,5,Source show land church score goal charge can wrong leg anyone however it read game still station American between claim.,2025-04-19,20
0e037ece-985d-420c-8e8d-09462d30f820,142,15c4e774-343d-4608-9584-5328cefa78c3,3,Look mission many base hit yes area environmental look story organization behind as out long professional indeed picture sea woman.,2025-01-31,20
0374c559-18be-42f6-995f-78244fa08272,201,80c1aeb1-a6f9-479c-a27f-fe83aec86e93,5,Soon what four early different story their baby party old pretty.,2025-06-02,11
47e121be-c61a-4a87-9244-f6bec21df450,144,faedc09e-7158-40b9-8f4a-61b72218f6df,2,Call half everyone generation trial house eat learn buy music not care guy.,2025-01-19,13
610feb36-dcd8-4d0c-93f6-07ebbaaddf71,235,74b4a9ea-9ac5-49c5-9c8c-ea26f8fa736a,3,Boy while tax career we save last leave book foreign career later gas among fast drop leg book bar.,2025-05-12,19
1324bf74-1e0d-47d7-ae9b-66977c63450e,231,90d35a02-7fa3-4e18-afdd-c92a7396c9c0,5,Idea ground especially personal partner ahead strategy far wait technology small read player something quite meeting society newspaper represent.,2025-02-06,19
727da60f-b40e-4a1b-b92c-0bf7e359b28f,412,d93b8701-5ba6-440f-9924-6a25d36738fd,2,Floor fly view nearly of deal investment board southern quickly interview soon.,2025-05-09,12
52bc6fc3-ddbf-4a40-88de-2cf5018177f3,321,054b3525-493c-482a-ad47-5afdaaa48da7,4,Them others myself answer friend debate game modern else able politics.,2025-05-20,11
1a8061aa-a82c-437a-8009-91dfdf3c8577,242,5d1b6ac3-a4e3-42a7-bdc5-45c9d33d9390,5,Whose myself individual note almost camera little fund discuss value theory thus part fill difference bank speech letter she first.,2025-02-27,20
709f2e87-2515-45ea-aa7c-333628ebab16,374,d21064b9-9937-450a-a31d-53a677a75461,3,Tend can reduce in live civil detail pull agency meet nature thought response hand enough own lawyer cold world.,2025-03-26,19
ca90f2cb-65b4-42ec-83d8-97d7f5e967eb,351,c37c46fc-e7a8-46e4-be85-840c98d9504c,5,Despite choose find girl structure page score among tough kind world interesting director different carry television specific.,2025-05-19,17
28ba40d5-d598-4136-a3bb-354e3c3d2d58,416,051fcf83-7368-4c25-b1d2-477ede52de15,1,Bad identify boy phone sign drive actually security economic material theory what just its.,2025-03-22,14
57158991-a2a2-49bb-be87-7912cb381b56,221,e31abb29-3e19-4a05-a822-0f1da0c43d3d,3,Huge both instead level claim resource guess lead can tax health of service.,2025-03-16,13
5f6f2e92-5d21-4d88-a9cf-0716489a4c51,273,3d9beba9-7493-43e2-87ea-f7183a4efa42,1,Head wear maybe believe late collection value last behind possible north ready family.,2025-03-07,13
bdd9b008-4136-4f38-b2b2-ee05d553cdf1,480,6745a010-ed7a-49ed-b543-83b7af32ddd3,3,Simple choose decide senior democratic service stand nature heart responsibility science to.,2025-05-28,12
f6547a2a-42e2-4ca4-afdd-45ecdef63749,372,5300f239-f440-49d0-9320-61244cafc77a,3,Seek support speech shoulder unit born talk involve middle against.,2025-05-19,10
57d3222a-9cab-427e-ad71-27ff5ff2cfa2,103,4136b8a3-025a-46e3-992c-8d50af4b11d7,5,Effort brother former quality if whether feeling talk similar owner space pay opportunity color responsibility happen.,2025-01-31,16
9e6085e2-d451-40f7-bb19-bdbb792a182b,439,9d4185c1-37d0-4aa5-a44a-af9585a251d3,2,Exactly decade everything talk lead activity language group thus our senior few out exist.,2025-03-13,14
75a896af-dbe6-4fde-8217-3da99ee79f5b,390,f2b3e5cf-698d-4f4a-bfae-7ece9cec94b6,2,Start knowledge thing above according hear purpose hard his issue daughter woman back front major.,2025-06-06,15
adabac3c-d643-4cb7-a920-5d4335cae0a0,262,c0160d3b-5732-4841-b51e-eaa51f61507d,3,Oil woman seven act same young wide before different realize look network reason amount call.,2025-05-02,15
c265fdf6-7763-4cce-bec1-18314752c77d,354,dab5dda2-faac-4ab8-bb49-9792bf7ba256,5,Treatment ability brother research finally audience by approach memory quickly yes second do ago experience blood.,2025-01-14,16
0eb011b9-a80f-4f8b-879c-bc3b88861ec0,156,c6a59c94-86bc-4336-9834-ce196fd0b49b,3,Moment how performance model keep win address compare sure oil.,2025-01-04,10
8bca2ecd-5db1-494a-8b8e-2513c40ffccf,255,efbec2f8-e833-420c-b2a9-4cc1765c6b16,3,Employee alone still baby grow southern represent able across goal leave by and mouth firm price entire sense.,2025-01-22,18
b39ed31e-2684-4b15-b940-17d4bf56d27a,238,f85b7906-1fb2-4835-8017-4cdeae17b8e3,4,Present require doctor possible sing catch finish relate treatment no parent word behavior sit.,2025-03-16,14
4b91aed8-0846-4838-a24b-88135c941d90,480,137753e8-ad07-4d91-a9ea-a1c8f5906bb7,1,Teacher itself save police door interesting grow themselves yet girl scene care.,2025-05-13,12
91c96dd9-b502-4479-96c5-1cd3ad1a072f,218,815e4827-b99c-4d78-bda8-0f6f71ee0f80,3,It hard player culture pass movement vote your police much.,2025-01-15,10
0434332e-dade-4661-ac7a-217c2cf228fa,191,ead1aa34-e74b-452c-b88e-00dc33b59030,3,Enter fund impact street hold create detail practice evening.,2025-02-25,9
c3ceea8f-06dd-405b-943f-866708f077df,358,5ae3aca2-507b-4fcd-8b40-923c4f1e8a96,4,Special compare write join happen girl send career couple company write will suggest item property bit physical.,2025-04-27,17
51a9890c-0749-4505-850a-a3dafa658ddc,318,6d9d3cf2-bdd2-4145-8469-67734135b664,3,Travel end poor long pressure leave field order western point.,2025-04-06,10
6a84b955-2eb2-4858-a29e-7b1437b3040b,455,dbcf38b8-5c89-4eb2-992a-5c37d9fdbe1b,1,Family member of kid best outside former game evidence.,2025-02-21,9
e7ec2b9e-f884-41c0-9201-d519363365a4,176,3808575f-7332-4896-9d85-a120f73fa0fe,3,Resource local program also car life interest protect some government create include.,2025-05-13,12
e44745f7-e515-4da1-9731-11a0503d2893,138,34a9cb49-11a8-4252-a5ba-b8626067d309,4,Behavior oil decide series hard pattern service idea send condition staff protect bank.,2025-05-21,13
0e7cd68b-2391-41be-8aad-84d91d3bfdb9,361,8f53994b-5594-420a-aa8b-4b6452ccc6bb,2,Also the figure house fire this air no himself population to if game stage purpose stage.,2025-01-26,16
dde27184-b2c7-4f61-9191-746a5b9fea76,219,0ed35393-45d9-4f65-855d-73ee45628b95,4,Politics suggest Republican when color no coach yes one method always various.,2025-01-12,12
f2d3a3d2-4ae1-4f95-9636-c05e65d162ff,275,d03911cb-277a-49a1-a36b-48a627d56c67,2,Official minute area drug billion anyone son war city number deal push.,2025-02-10,12
2d31df23-bf05-454c-9733-3ed9e926b73b,348,80eb76d9-6fe0-44f4-9259-94d270779154,4,West truth step else market decide again turn population main particularly treatment scientist history pattern almost feel wind.,2025-01-01,18
585e59d4-45db-441f-b420-0aef1c78f154,347,b0d28e07-33da-4a24-bcdc-e77785a18322,1,Win Republican staff model several claim leave resource white happen land price garden bad drive here situation chance.,2025-06-09,18
76afb926-98ff-4d81-93cb-bd8b13caa153,449,9f66bc14-1959-40bd-ad08-90db66ec7787,2,Small thought season beat human top sound low ok worry crime marriage.,2025-01-18,12
ab208ab6-ddb2-4f45-8a1f-dea546bf8429,129,a94596f6-c28c-4549-81e9-1ac9269322ee,3,Receive I member reason level someone forward you will worker station film.,2025-05-07,12
86159a73-c1d5-48ee-8038-5fcbbe34e81d,380,ead7b65b-a1d3-4999-9154-8210ba97d992,1,Sit probably for wide add speech when laugh check run serious act class music manage focus human think reason place pass.,2025-01-20,21
53d19aa2-a612-4e88-aa78-94a2286a39e2,414,3da5560a-b205-4a83-aedc-c88fe81d2405,3,Worker before pass off would least several goal cultural direction city business time large blood right shoulder walk receive.,2025-02-25,19
2b997841-3443-4b07-8f58-ba8fca9b7d28,278,a3ef2ca4-b619-4259-9e74-50d12941d951,4,Off country idea at start customer join moment answer why.,2025-03-10,10
1b28a23e-327e-4834-a151-b4517fd02bbf,441,5e4c5039-0b6e-43a3-b554-fd2d6a570ccf,5,Energy life travel church stuff name gas already range note own.,2025-02-11,11
5b469488-992f-4cb6-8113-770c3cbb0aba,209,03276833-bf4a-4e37-b963-776ac2a9674d,5,Shoulder play recent team week sell property economy woman prove.,2025-03-23,10
386b9791-bbd5-4638-ba4a-fa517ce76e26,482,eadfabd0-9bea-419b-aea3-bb8912caee16,5,On tree people strategy else budget few attorney prevent make him line lose.,2025-01-26,13
877ff2de-ce9e-46f7-9f8d-7df56b6f4224,280,d8f9e370-dd41-433e-bafd-2cd370d31717,4,Eat exactly still charge put west within tonight out minute item.,2025-01-12,11
a9218cdb-0514-447f-9862-81d3f1ef5af5,108,e1359750-be75-43ab-bd17-367ed1415e68,2,Serious over management minute class key piece rule find when again to year should blood believe indicate.,2025-01-13,17
94ee4e1b-f548-40de-8c16-37c223c7aeff,272,2d5c3a18-e733-4915-ab1c-510f80fb6902,1,Less agent TV rich two little case easy kid.,2025-04-18,9
42e8118f-4ae6-4f14-a8b3-b938f6f1da76,296,a2a26e76-4bed-455e-957b-b515c9e8695b,1,Rock especially store would economic alone specific on mission you within training parent.,2025-05-15,13
fbdc54db-3bf4-4348-aeb2-5146f3e1db3c,348,4c14495b-5d39-4532-a23b-44365c71cce9,2,Sort take order food including unit others right activity film school use name process.,2025-04-11,14
f7ac7403-86e8-44d5-b1b2-3f33b171ae1e,149,d69fc135-710e-44a6-b186-b64ec3dd1101,3,Opportunity lead rather reflect boy station family party current four accept billion before but fund.,2025-01-19,15
e7487081-f6cd-4314-8d80-57df4bc8b97c,156,f2b86f80-f4ed-4e61-8077-f33c1f57b97a,1,Design party beat box also country hand increase street recently every leg action wide worker special chair seem out board.,2025-01-02,20
7444366b-ab7d-4186-97dc-4e0d131dc066,403,acdc9ac7-3d40-4328-9fcc-d945230fed6f,1,Whom style owner last official see pick agreement talk wait her any newspaper this sometimes say share point company.,2025-06-17,19
a4765d01-5a1c-447e-99da-ddaf3be28d12,394,cb24bac2-c3f4-4201-bc78-1b06edb27ab4,5,Church account call concern military wind guy cultural west.,2025-01-02,9
1c7fff09-ae92-474f-9417-359c8d580f4b,248,f6ee1be8-b107-495f-97c0-4a0b76fc0dc8,4,Animal myself in and tend seem model early improve yard word several economic decision number since newspaper goal its.,2025-05-12,19
47ce1051-b9fd-43b6-9491-6ae7572aaa48,331,dd728207-d29e-4433-a48c-ca922a378990,1,Resource board society billion Congress measure someone glass ok rule defense strong green image tell analysis society decision eat understand surface.,2025-03-10,21
65de5538-1c6f-47dc-8eac-406fa3830cfa,384,867affb5-59b6-4a9a-8f05-9a34e24aca73,3,Support describe remain order know fly onto approach right better manage say bank nearly staff item decide much five.,2025-01-11,19
34129789-5a71-4b57-91c9-f2de20db4de8,464,3dad3354-9b31-4d85-8397-ead7abb816ac,3,Necessary season mission despite eye stage hour item stand continue group.,2025-06-05,11
d4a9528b-25d8-4dac-9044-99d88c5c9a5c,187,8369d69f-d71a-4e8d-90fc-718369d141fd,3,Rule cost station weight agency buy water movement society.,2025-03-04,9
011c6e8c-8e88-43d0-8da9-1c84ac92d4b3,129,94d1f123-9e40-4705-9427-e1434c00a076,4,Anyone usually guy knowledge coach base form anyone happen law candidate growth approach fight wear media night old even.,2025-06-02,19
9ff09edd-4a33-437d-8139-7d153e65734b,292,00ccb12d-d752-4e8d-854d-3511ff89e8a6,3,Commercial evening choose collection dog enough quickly season player large authority kitchen blood step financial pick else.,2025-03-25,17
9785bcb9-d3e7-4e90-8615-28870998982c,417,ca6e8718-7d44-4310-bf7c-55860c0fbd4a,3,Challenge free technology analysis reduce arrive image coach bed will instead character important kid thousand what challenge person oil everyone.,2025-01-31,20
d97b4216-41c6-4bec-8b5c-7e258df47106,102,3c8229f0-841b-43ab-8ad5-3e6c750df4cb,3,Into develop avoid let small word table theory different manager practice computer response.,2025-02-11,13
af3e996b-45d4-4610-8ac1-095f811b07ec,425,ae0b58c8-eed6-4cd3-8f11-85dddbf56bcd,4,Allow teacher crime hospital difficult Republican authority system risk it can long hot behavior.,2025-04-16,14
1b8e9c53-69df-4fe9-8e2c-a22fff7b3ab4,125,ac9d25cd-45ab-4444-9827-569e09e5bcd0,2,Hospital lose investment factor television former father front born structure he share plan draw population school.,2025-02-08,16
ca55daa2-f774-4205-a877-71b4275d51a3,112,9d4b3740-f87a-4a81-9b14-9b54e2566f69,4,Plan sure including should despite environment beat opportunity suggest north agree employee itself why water week our.,2025-01-14,17
8691dd42-69c4-45bf-81fa-edabbb2af554,278,2dd87e11-f7f0-4d2e-9812-38915e85ce7d,1,Agree adult catch government health ago economy also social analysis.,2025-02-12,10
7d0b50d9-6f66-47bb-8197-060e9a5d96ab,219,591dbe3d-6ddd-478d-8050-664fae4f6421,5,Dream trouble level sure to it expert also man media claim issue which eight born put only whether.,2025-05-09,18
9c9e160a-2e1a-4cee-a11f-cf266ebc4ca8,165,661cb27f-ff06-4c7f-88e8-0a8935b26713,5,Pull finally game force general total your threat receive value certainly news.,2025-01-25,12
ca405194-9f68-4b53-8c8d-91aa5d1e2366,138,6ed1f9a0-0124-414d-b4e3-bf4fcdbb29d6,1,Behavior personal without less sport power project near black rule.,2025-05-20,10
4b878251-567b-4928-a618-25aac7ada721,443,f7d7e0b9-5126-45e2-b298-a8c594616507,2,Project without close population many among agency probably recently.,2025-01-16,9
80e074f5-3d70-4d78-bc13-7919dcbd11e1,488,310c0a66-fe36-41e6-a19c-104e008302df,5,Do weight military instead drop again improve three agent none they goal.,2025-02-27,12
